ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-11-01,-101.76137164267416,156.00001335213395,156.0000133567643,-101.76137164267416,-101.76137164267416,257.7613849972207,257.7613849972207,257.7613849972207,257.7613849972207,257.7613849972207,257.7613849972207,0.0,0.0,0.0,156.00001335454655
2025-12-01,-140.20188102376426,148.00002809980165,148.00002810479737,-140.20188102376426,-140.20188102376426,288.20190912614174,288.20190912614174,288.20190912614174,288.20190912614174,288.20190912614174,288.20190912614174,0.0,0.0,0.0,148.00002810237748
2026-01-01,-179.92374071755728,-418.5866900437663,-418.35938212402647,-180.04070340110567,-179.81339548277708,-238.54598664005354,-238.54598664005354,-238.54598664005354,-238.54598664005354,-238.54598664005354,-238.54598664005354,0.0,0.0,0.0,-418.46972735761085
2026-02-01,-219.64560041135042,-388.7377413202844,-387.99269492531937,-220.0265809093663,-219.28153451292548,-168.71116041006465,-168.71116041006465,-168.71116041006465,-168.71116041006465,-168.71116041006465,-168.71116041006465,0.0,0.0,0.0,-388.35676082141504
2026-03-01,-255.5234091670345,-243.8456297413308,-242.43889252490425,-256.2367750667638,-254.830037849999,12.391145324715051,12.391145324715051,12.391145324715051,12.391145324715051,12.391145324715051,12.391145324715051,0.0,0.0,0.0,-243.13226384231945
2026-04-01,-295.2452688608276,-333.86642016266046,-331.5672920037483,-296.41826638170136,-294.1191382230847,-37.448153780938306,-37.448153780938306,-37.448153780938306,-37.448153780938306,-37.448153780938306,-37.448153780938306,0.0,0.0,0.0,-332.6934226417659
2026-05-01,-333.68577824191766,-353.47894662612805,-350.1733314177842,-335.36351632051486,-332.05790111637083,-18.115430303494783,-18.115430303494783,-18.115430303494783,-18.115430303494783,-18.115430303494783,-18.115430303494783,0.0,0.0,0.0,-351.80120854541246
2026-06-01,-373.40763793571074,-370.34969353338994,-366.0259084634513,-375.6312707962885,-371.3074857260878,5.281577261385836,5.281577261385836,5.281577261385836,5.281577261385836,5.281577261385836,5.281577261385836,0.0,0.0,0.0,-368.1260606743249
2026-07-01,-411.8481473168008,-269.24881416724065,-263.7315282131565,-414.66172510130446,-409.1444391413354,145.4129109319931,145.4129109319931,145.4129109319931,145.4129109319931,145.4129109319931,145.4129109319931,0.0,0.0,0.0,-266.4352363848077
2026-08-01,-451.5700070105938,-363.6096220714381,-356.68465647869397,-455.0796413190716,-448.1546757279155,91.4700192502259,91.4700192502259,91.4700192502259,91.4700192502259,91.4700192502259,91.4700192502259,0.0,0.0,0.0,-360.0999877603679
2026-09-01,-491.29186670438696,-368.87678276995507,-360.6993427972012,-495.4097042499222,-487.2322642796018,126.53292148194313,126.53292148194313,126.53292148194313,126.53292148194313,126.53292148194313,126.53292148194313,0.0,0.0,0.0,-364.7589452224438
2026-10-01,-529.7323760854771,-386.6041124799786,-376.9908690872642,-534.5498021541478,-524.9365587610542,147.94568967472884,147.94568967472884,147.94568967472884,147.94568967472884,147.94568967472884,147.94568967472884,0.0,0.0,0.0,-381.78668641074825
2026-11-01,-569.4542357792702,-242.5603164746697,-231.24585505072943,-575.1226726812171,-563.8082112567503,332.562356206479,332.562356206479,332.562356206479,332.562356206479,332.562356206479,332.562356206479,0.0,0.0,0.0,-236.8918795727912
2026-12-01,-607.8947451603602,-251.58854033100968,-238.60826808311276,-614.3345704911181,-601.3542982441662,362.7460301597852,362.7460301597852,362.7460301597852,362.7460301597852,362.7460301597852,362.7460301597852,0.0,0.0,0.0,-245.148715000575
