ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01,-206.75698119999998,154.00000570187728,154.00000570627932,-206.75698119999998,-206.75698119999998,360.75698690408336,360.75698690408336,360.75698690408336,360.75698690408336,360.75698690408336,360.75698690408336,0.0,0.0,0.0,154.00000570408338
2025-02-01,-127.2457482011976,134.0000075136661,134.0000075180061,-127.2457482011976,-127.2457482011976,261.24575571709676,261.24575571709676,261.24575571709676,261.24575571709676,261.24575571709676,261.24575571709676,0.0,0.0,0.0,134.00000751589914
2025-03-01,-55.429150183466405,134.00001454487415,134.0000145492006,-55.429150183466405,-55.429150183466405,189.42916473052207,189.42916473052207,189.42916473052207,189.42916473052207,189.42916473052207,189.42916473052207,0.0,0.0,0.0,134.00001454705568
2025-04-01,24.08208374590736,125.99997905150063,125.99997905567855,24.08208374590736,24.08208374590736,101.91789530773134,101.91789530773134,101.91789530773134,101.91789530773134,101.91789530773134,101.91789530773134,0.0,0.0,0.0,125.9999790536387
2025-05-01,101.02843913733129,140.00002370161482,140.00002370564633,101.02843913733129,101.02843913733129,38.971584566346245,38.971584566346245,38.971584566346245,38.971584566346245,38.971584566346245,38.971584566346245,0.0,0.0,0.0,140.00002370367753
2025-06-01,180.53967285206298,134.9999933186513,134.99999332275345,180.53967285206298,180.53967285206298,-45.53967953141771,-45.53967953141771,-45.53967953141771,-45.53967953141771,-45.53967953141771,-45.53967953141771,0.0,0.0,0.0,134.99999332064527
2025-07-01,259.7111359748378,142.00000690183833,142.00000690590767,259.7111359748378,259.7111359748378,-117.71112907093851,-117.71112907093851,-117.71112907093851,-117.71112907093851,-117.71112907093851,-117.71112907093851,0.0,0.0,0.0,142.0000069038993
2025-08-01,341.5216478589916,144.00000020321264,144.00000020751915,341.5216478589916,341.5216478589916,-197.5216476536741,-197.5216476536741,-197.5216476536741,-197.5216476536741,-197.5216476536741,-197.5216476536741,0.0,0.0,0.0,144.00000020531752
2025-09-01,423.3321597205738,130.0000047435603,130.00000474777863,423.3321597205738,423.3321597205738,-293.33215497485145,-293.33215497485145,-293.33215497485145,-293.33215497485145,-293.33215497485145,-293.33215497485145,0.0,0.0,0.0,130.00000474572238
2025-10-01,502.50362215198203,125.9999905560255,125.99999056024772,502.50362215198203,502.50362215198203,-376.50363159391503,-376.50363159391503,-376.50363159391503,-376.50363159391503,-376.50363159391503,-376.50363159391503,0.0,0.0,0.0,125.999990558067
2025-11-01,584.3141333311038,130.0000085419271,130.00000854618435,584.3141333311038,584.3141333311038,-454.314124787003,-454.314124787003,-454.314124787003,-454.314124787003,-454.314124787003,-454.314124787003,0.0,0.0,0.0,130.0000085441008
2025-12-01,663.485595762512,150.99999625349798,150.9999962577722,663.485595762512,663.485595762512,-512.4855995068681,-512.4855995068681,-512.4855995068681,-512.4855995068681,-512.4855995068681,-512.4855995068681,0.0,0.0,0.0,150.99999625564396
2026-01-01,745.2961069416336,1191.1339813372294,1191.568209468515,745.0735288084014,745.5077569410548,446.06045252967897,446.06045252967897,446.06045252967897,446.06045252967897,446.06045252967897,446.06045252967897,0.0,0.0,0.0,1191.3565594713127
2026-02-01,827.1066181207556,1144.6218681754551,1145.9759794185254,826.4270342547243,827.7811454952907,318.1948339218265,318.1948339218265,318.1948339218265,318.1948339218265,318.1948339218265,318.1948339218265,0.0,0.0,0.0,1145.301452042582
2026-03-01,900.9999830567366,911.5471089489351,914.0280978906038,899.7628345103061,902.243823453976,11.784274438495551,11.784274438495551,11.784274438495551,11.784274438495551,11.784274438495551,11.784274438495551,0.0,0.0,0.0,912.7842574952322
2026-04-01,982.8104942358583,1077.795822091063,1081.6666343381437,980.9204873711016,984.7912996198819,96.87533471872064,96.87533471872064,96.87533471872064,96.87533471872064,96.87533471872064,96.87533471872064,0.0,0.0,0.0,1079.685828954579
2026-05-01,1061.9819566672668,1107.4593246797938,1112.80197031717,1059.3765935660595,1064.7192392058546,48.0827311118472,48.0827311118472,48.0827311118472,48.0827311118472,48.0827311118472,48.0827311118472,0.0,0.0,0.0,1110.064687779114
2026-06-01,1143.7924678463883,1251.501314643028,1258.5743356910089,1140.3723896504935,1147.4454107012782,111.12892499190802,111.12892499190802,111.12892499190802,111.12892499190802,111.12892499190802,111.12892499190802,0.0,0.0,0.0,1254.9213928382962
2026-07-01,1222.9639302777966,999.1190070889243,1008.0667538006322,1218.541529621318,1227.4892763360886,-219.42252253197896,-219.42252253197896,-219.42252253197896,-219.42252253197896,-219.42252253197896,-219.42252253197896,0.0,0.0,0.0,1003.5414077458177
2026-08-01,1304.7744414569183,1173.9288142092964,1184.7023842761969,1299.3030768598055,1310.0766469234468,-125.37426264957854,-125.37426264957854,-125.37426264957854,-125.37426264957854,-125.37426264957854,-125.37426264957854,0.0,0.0,0.0,1179.40017880734
2026-09-01,1386.5849526360403,1062.39882888692,1075.097481581782,1380.2185164751882,1392.917169173338,-317.8196875893952,-317.8196875893952,-317.8196875893952,-317.8196875893952,-317.8196875893952,-317.8196875893952,0.0,0.0,0.0,1068.765265046645
2026-10-01,1465.7564150674486,1042.6797659303281,1057.566213710157,1458.4179742803271,1473.3044220610307,-415.73820835161314,-415.73820835161314,-415.73820835161314,-415.73820835161314,-415.73820835161314,-415.73820835161314,0.0,0.0,0.0,1050.0182067158355
2026-11-01,1547.5669262465701,943.4410279122607,960.651246570077,1539.0620482313852,1556.272266888527,-595.6210203189248,-595.6210203189248,-595.6210203189248,-595.6210203189248,-595.6210203189248,-595.6210203189248,0.0,0.0,0.0,951.9459059276453
2026-12-01,1626.7383886779785,1245.578255356824,1265.3376365934553,1616.756668833781,1636.5160500711518,-371.1784134783625,-371.1784134783625,-371.1784134783625,-371.1784134783625,-371.1784134783625,-371.1784134783625,0.0,0.0,0.0,1255.559975199616
